accuracy,-1.precision,-1.recall,-1.f1-score,-1.support,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support
0.42295760082730094,0.10344827586206896,0.65,0.17848970251716245,60,0.5,0.009433962264150943,0.018518518518518517,318,0.6284246575342466,0.6230899830220713,0.6257459505541346,589,0.4106243111321051,0.4275079817620741,0.2742513905299385,967,0.5536184279621462,0.42295760082730094,0.39830675896205164,967
0.3877973112719752,0.06234413965087282,0.625,0.11337868480725624,40,0.5,0.006153846153846154,0.0121580547112462,325,0.6192170818505338,0.5780730897009967,0.5979381443298969,602,0.3938537405004689,0.4030756452849476,0.2411582946161331,967,0.556114218055901,0.3877973112719752,0.38101890182010667,967
0.40020682523267836,0.06435643564356436,0.65,0.11711711711711713,40,0.0,0.0,0.0,316,0.6446428571428572,0.5908346972176759,0.6165670367207515,611,0.23633309759547383,0.41361156573922536,0.2445613846126229,967,0.40998039621512755,0.40020682523267836,0.39442310664019015,967
0.43536711478800416,0.0701219512195122,0.5,0.12299465240641713,46,0.6,0.009584664536741214,0.018867924528301886,313,0.6230283911671924,0.649671052631579,0.6360708534621579,608,0.43105011412890154,0.38641857238944005,0.2593111434656256,967,0.5892728765106003,0.43536711478800416,0.4118867562492716,967
0.41778697001034126,0.08866995073891626,0.72,0.15789473684210528,50,0.3333333333333333,0.003134796238244514,0.006211180124223602,319,0.6577060931899642,0.6137123745819398,0.6349480968858132,598,0.35990312575407124,0.44561572360672813,0.26635133795071403,967,0.5212772229554061,0.41778697001034126,0.40286976756923365,967
0.4270941054808687,0.08571428571428572,0.6818181818181818,0.15228426395939088,44,1.0,0.002881844380403458,0.005747126436781608,347,0.6201298701298701,0.6631944444444444,0.6409395973154361,576,0.5686147186147186,0.4492981568810099,0.26632366257053625,967,0.7321264051357123,0.4270941054808687,0.39077142558579897,967
0.38883143743536713,0.07172995780590717,0.7727272727272727,0.13127413127413126,44,0.6666666666666666,0.013245033112582781,0.025974025974025976,302,0.6940451745379876,0.5442834138486312,0.6101083032490974,621,0.4774805996701872,0.44341857322949557,0.2557854868324182,967,0.6571783917940884,0.38883143743536713,0.4058919068644333,967
0.38055842812823165,0.05289672544080604,0.5833333333333334,0.09699769053117784,36,0.5714285714285714,0.0121580547112462,0.023809523809523808,329,0.6092362344582594,0.5697674418604651,0.5888412017167383,602,0.4111871771092123,0.3884196099683483,0.23654947201914664,967,0.5756613187794635,0.38055842812823165,0.3782912653835906,967
0.42295760082730094,0.05804749340369393,0.5789473684210527,0.10551558752997602,38,1.0,0.013029315960912053,0.02572347266881029,307,0.6558219178082192,0.6157556270096463,0.6351575456053068,622,0.5712898037373043,0.402577437130537,0.255465535268031,967,0.7415998320848528,0.4229576008273009,0.42086317663078043,967
0.41675284384694933,0.1076555023923445,0.8035714285714286,0.189873417721519,56,1.0,0.003367003367003367,0.006711409395973153,297,0.6514598540145985,0.5814332247557004,0.6144578313253012,614,0.586371785468981,0.4627905522313774,0.2703475528142644,967,0.7270166065138932,0.41675284384694933,0.4032092124268294,967
0.3940020682523268,0.07532467532467532,0.5576923076923077,0.13272311212814644,52,0.3,0.009036144578313253,0.017543859649122806,332,0.6101398601398601,0.5986277873070326,0.6043290043290044,583,0.32848817848817846,0.38845207985921787,0.25153199203542453,967,0.4749001257274266,0.3940020682523268,0.3775077277745418,967
0.4043433298862461,0.0862533692722372,0.5818181818181818,0.15023474178403756,55,0.2857142857142857,0.005865102639296188,0.01149425287356322,341,0.6061120543293718,0.6252189141856392,0.6155172413793103,571,0.32602656977196487,0.40430073288103907,0.2590820786789704,967,0.46355996872866156,0.4043433298862461,0.37605252932326094,967
0.4095139607032058,0.08740359897172237,0.6296296296296297,0.15349887133182846,54,0.375,0.009316770186335404,0.01818181818181818,322,0.6298245614035087,0.6074450084602369,0.6184323858742463,591,0.3640760534584104,0.4154638027587339,0.26337102512929766,967,0.5146805689079077,0.4095139607032058,0.39259257968784256,967
0.40227507755946224,0.07263922518159806,0.6666666666666666,0.13100436681222707,45,0.6666666666666666,0.006578947368421052,0.013029315960912053,304,0.647912885662432,0.5776699029126213,0.6107784431137725,618,0.4624062591702322,0.4169718389825697,0.25160404196230385,967,0.627037843990922,0.40227507755946224,0.40053483599067097,967
0.40227507755946224,0.07179487179487179,0.6363636363636364,0.12903225806451613,44,0.25,0.0031545741324921135,0.006230529595015577,317,0.6282722513089005,0.594059405940594,0.6106870229007634,606,0.3166890410345908,0.4111925388122408,0.2486499368534317,967,0.47894721680679225,0.40227507755946224,0.3906192689910251,967
0.4364012409513961,0.09844559585492228,0.76,0.17431192660550457,50,0.3,0.010309278350515464,0.019933554817275746,291,0.6672504378283712,0.6086261980830671,0.6365914786967417,626,0.3552320112277645,0.4596451588111942,0.276945653373174,967,0.527322703074774,0.4364012409513961,0.4271174006683172,967
