accuracy,-1.precision,-1.recall,-1.f1-score,-1.support,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support
0.41446028513238287,0.08759124087591241,0.6923076923076923,0.15550755939524838,52,0.75,0.00949367088607595,0.01875,316,0.6490299823633157,0.5993485342019544,0.6232006773920407,614,0.49554040774640934,0.4337166324652409,0.26581941226242967,982,0.6517913988763985,0.41446028513238287,0.403927300414731,982
0.3879837067209776,0.08490566037735849,0.7346938775510204,0.1522198731501057,49,0.3333333333333333,0.003125,0.006191950464396285,320,0.6198198198198198,0.5611745513866232,0.589041095890411,613,0.3460196045101705,0.43299780964588125,0.24915097316830434,982,0.49977249854858125,0.3879837067209776,0.377314042478395,982
0.4124236252545825,0.09296482412060302,0.7872340425531915,0.1662921348314607,47,0.0,0.0,0.0,332,0.6301369863013698,0.6102819237147595,0.620050547598989,603,0.2410339368073243,0.46583865542265035,0.26211422747681656,982,0.39138691392402686,0.4124236252545825,0.38870286205628213,982
0.43075356415478616,0.10432569974554708,0.7735849056603774,0.18385650224215247,53,0.46153846153846156,0.018633540372670808,0.03582089552238806,322,0.6527777777777778,0.6194398682042833,0.6356720202874049,607,0.40621397968726214,0.47055277141244384,0.2851164726839818,982,0.5604692034755699,0.43075356415478616,0.41459433736405077,982
0.40122199592668023,0.06878306878306878,0.5416666666666666,0.12206572769953053,48,0.2,0.006211180124223602,0.012048192771084336,322,0.6161616161616161,0.5980392156862745,0.6069651741293534,612,0.2949815616482283,0.3819723541590549,0.24702636486665608,982,0.4529455156746399,0.40122199592668023,0.3881887571986058,982
0.39918533604887985,0.07875894988066826,0.7674418604651163,0.14285714285714285,43,0.4375,0.02258064516129032,0.042944785276073615,310,0.643510054844607,0.5596184419713831,0.5986394557823129,629,0.3865896682417584,0.4498803158659299,0.2614804613051765,982,0.5537469036070535,0.39918533604887985,0.4032586133050049,982
0.335030549898167,0.06986027944111776,0.7777777777777778,0.12820512820512822,45,0.391304347826087,0.028938906752411574,0.05389221556886227,311,0.6222707423580786,0.45527156549520764,0.525830258302583,626,0.3611451232084278,0.42066275000846565,0.2359758673588578,982,0.5238094190070474,0.335030549898167,0.35814608096595096,982
0.4063136456211813,0.078125,0.6818181818181818,0.14018691588785046,44,0.5,0.006430868167202572,0.012698412698412697,311,0.6178451178451179,0.5853269537480064,0.6011466011466011,627,0.3986567059483726,0.4245253345777969,0.2513439765776214,982,0.5563405182167912,0.4063136456211813,0.39413070220691515,982
0.3655804480651731,0.08705357142857142,0.7647058823529411,0.156312625250501,51,0.0,0.0,0.0,319,0.6026365348399246,0.5228758169934641,0.5599300087489064,612,0.22989670208949867,0.429193899782135,0.23874754466646916,982,0.3800950014917424,0.3655804480651731,0.3570764859899249,982
0.4164969450101833,0.07901907356948229,0.6041666666666666,0.1397590361445783,48,0.2857142857142857,0.005934718100890208,0.011627906976744188,337,0.6217105263157895,0.6331658291457286,0.6273858921161826,597,0.3288146285331858,0.4144224046377618,0.25959094507916836,982,0.47987761102604454,0.4164969450101833,0.3922366761501665,982
0.39307535641547864,0.09873417721518987,0.8125,0.17607223476297967,48,0.36363636363636365,0.023809523809523808,0.04469273743016759,336,0.6,0.5668896321070234,0.582975064488392,598,0.35412351361718447,0.46773305197218235,0.2679133455605131,982,0.4946242960164433,0.39307535641547864,0.3789076533698755,982
0.384928716904277,0.09808612440191387,0.7454545454545455,0.1733615221987315,55,0.3333333333333333,0.009146341463414634,0.01780415430267062,328,0.6018018018018018,0.5575959933222037,0.5788561525129982,599,0.34440708651234964,0.4373989600800546,0.2566739430048001,982,0.4839178711351505,0.384928716904277,0.36874692636200823,982
0.3635437881873727,0.09072164948453608,0.7857142857142857,0.16266173752310537,56,0.0,0.0,0.0,326,0.6310483870967742,0.5216666666666666,0.5711678832116788,600,0.2405900121937701,0.4357936507936508,0.24460987357826136,982,0.39074281530468286,0.36354378818737265,0.35825843913268957,982
0.37067209775967414,0.08986175115207373,0.8297872340425532,0.16216216216216217,47,0.2857142857142857,0.005813953488372093,0.011396011396011395,344,0.5970425138632163,0.5465313028764806,0.5706713780918728,591,0.32420618357652525,0.4607108301358019,0.24807651721668214,982,0.4637080878645851,0.37067209775967414,0.3552022749431226,982
0.3655804480651731,0.09388646288209607,0.7818181818181819,0.1676413255360624,55,0.16666666666666666,0.006042296072507553,0.011661807580174927,331,0.61328125,0.5268456375838926,0.5667870036101083,596,0.29127812651625423,0.43823537182486066,0.2486967122421152,982,0.4336517791498798,0.3655804480651731,0.35731709303986336,982
0.3920570264765784,0.08785529715762273,0.7083333333333334,0.15632183908045977,48,0.4523809523809524,0.1111111111111111,0.1784037558685446,342,0.6125244618395304,0.5287162162162162,0.5675430643699003,592,0.38425357045936853,0.4493868868868869,0.30075621977296824,982,0.5311057244265311,0.3920570264765784,0.41191754265772434,982
0.40325865580448067,0.07532467532467532,0.6304347826086957,0.1345707656612529,46,0.3333333333333333,0.006211180124223602,0.012195121951219511,322,0.6175972927241963,0.5944625407166124,0.6058091286307054,614,0.342085100460735,0.4103695011498439,0.25085833874772595,982,0.49898473129422083,0.40325865580448067,0.3890874638166633,982
0.41446028513238287,0.08767123287671233,0.5925925925925926,0.15274463007159905,54,0.5714285714285714,0.011976047904191617,0.02346041055718475,334,0.6081967213114754,0.6245791245791246,0.6162790697674418,594,0.42243217520558635,0.4097159216919695,0.26416137013207525,982,0.5670674561013256,0.41446028513238287,0.38915860956397813,982
0.40020366598778007,0.08958837772397095,0.8222222222222222,0.16157205240174674,45,0.4375,0.022292993630573247,0.04242424242424242,314,0.6311030741410488,0.5601926163723917,0.5935374149659866,623,0.38606381728833994,0.46823594407506236,0.2658445699306586,982,0.5443825786022934,0.4002036659877801,0.3975211446060085,982
0.3380855397148676,0.07453416149068323,0.7346938775510204,0.13533834586466165,49,0.3333333333333333,0.0029154518950437317,0.005780346820809249,343,0.594758064516129,0.5,0.5432780847145487,590,0.33420851978004845,0.41253644314868804,0.2281322591333399,982,0.47748754104978913,0.3380855397148676,0.33518157626119116,982
0.3910386965376782,0.07529411764705882,0.7111111111111111,0.13617021276595742,45,0.16666666666666666,0.003367003367003367,0.0066006600660066,297,0.6370235934664247,0.5484375,0.5894206549118388,640,0.2929947925933834,0.4209718714927049,0.2440638425812676,982,0.46902579950369594,0.3910386965376782,0.3923801168611496,982
0.3940936863543788,0.09002433090024331,0.9024390243902439,0.16371681415929204,41,0.4177215189873418,0.09510086455331412,0.15492957746478872,347,0.6443089430894309,0.5336700336700336,0.583793738489871,594,0.384018264325672,0.5104033075378639,0.3008133767046506,982,0.5410996709273315,0.3940936863543788,0.41471123566578005,982
0.38391038696537677,0.07862407862407862,0.7441860465116279,0.14222222222222222,43,0.391304347826087,0.05555555555555555,0.0972972972972973,324,0.6181474480151229,0.5317073170731708,0.5716783216783218,615,0.3626919581550962,0.4438163063801181,0.27039928039928046,982,0.5196783346291122,0.38391038696537677,0.3963564640652218,982
0.3869653767820774,0.09090909090909091,0.7608695652173914,0.16241299303944315,46,0.375,0.08132530120481928,0.13366336633663364,332,0.6057142857142858,0.5264900662251656,0.5633303808680249,604,0.35720779220779225,0.45622831088245874,0.28646891341470054,982,0.5035980109503532,0.3869653767820774,0.3992859321261342,982
0.34725050916496947,0.058704453441295545,0.8285714285714286,0.10964083175803402,35,0.5,0.006493506493506494,0.012820512820512824,308,0.640495867768595,0.48513302034428796,0.5520926090828139,639,0.39973344040329684,0.4400659851364077,0.22485131788712023,982,0.5756940075097531,0.34725050916496947,0.36718261126697277,982
0.4154786150712831,0.08021390374331551,0.6382978723404256,0.14251781472684086,47,0.2,0.0031446540880503146,0.006191950464396285,318,0.6252072968490879,0.6110210696920584,0.6180327868852459,617,0.30180706686413444,0.41748786537351146,0.255580850692161,982,0.4614286717228341,0.4154786150712831,0.39714216603669683,982
0.3319755600814664,0.0635593220338983,0.6382978723404256,0.11560693641618497,47,0.45098039215686275,0.22258064516129034,0.29805615550755943,310,0.6358543417366946,0.3632,0.4623217922606925,625,0.3834646853091519,0.408026172500572,0.2919949613948123,982,0.5501020094599336,0.3319755600814664,0.39387174580635126,982
0.37678207739307534,0.06605922551252848,0.725,0.12108559498956159,40,0.5555555555555556,0.01524390243902439,0.02967359050445104,328,0.6292134831460674,0.5472312703583062,0.5853658536585366,614,0.4169427547380505,0.4291583909324435,0.24537501305084972,982,0.5816717616032675,0.37678207739307534,0.38084622773053345,982
